cross-check OK against common/rule30.simulate_seed

=== w=16: 18 pairs with same centre trace (400 steps) and r differing on the zero set ===
  0b10100011101111010011 vs 0b100001100100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100011101111010011 vs 0b10100001100100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100011101111010011 vs 0b1100001100100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100011101111010011 vs 0b100001100100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100011101111010011 vs 0b10100001100100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100011101111010011 vs 0b1100001100100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10000101110100001011 vs 0b1001111001001011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10000101110100001011 vs 0b101001111001001011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10000101110100001011 vs 0b10101001111001001011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10000101110100001011 vs 0b1101001111001001011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10000101110100001011 vs 0b11001111001001011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100001111100001011 vs 0b11111010000000011011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100001111100001011 vs 0b11111010000000011011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100001111100001011 vs 0b11111010000000011011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1000100111011001011 vs 0b11101110110111101011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11000100111011001011 vs 0b11101110110111101011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11111001100111001011 vs 0b11100011111001100111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1011011001100111 vs 0b11100011111001100111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101011011001100111 vs 0b11100011111001100111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101011011001100111 vs 0b11100011111001100111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101011011001100111 vs 0b11100011111001100111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11011011001100111 vs 0b11100011111001100111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b111011001100111 vs 0b11100011111001100111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101100000000101011 vs 0b11111110110110101011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101100000000101011 vs 0b11111110110110101011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101100000000101011 vs 0b11111110110110101011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11100000000101011 vs 0b11111110110110101011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11111110110110101011 vs 0b10000100111101101011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11111110110001101011 vs 0b10000000111100011011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10110111011100011011 vs 0b10000000111100011011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1110111011100011011 vs 0b10000000111100011011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1001000011001101011 vs 0b100111011111000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1001000011001101011 vs 0b10100111011111000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1001000011001101011 vs 0b1100111011111000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11001000011001101011 vs 0b100111011111000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11001000011001101011 vs 0b10100111011111000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11001000011001101011 vs 0b1100111011111000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11100110111111101011 vs 0b11110011100010011011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111010010100011011 vs 0b10001011110111000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111010010100011011 vs 0b10001011110111000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10010010111110011011 vs 0b100111110010100111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10010010111110011011 vs 0b10100111110010100111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10010010111110011011 vs 0b1100111110010100111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111111111110011011 vs 0b10010011100011000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111111111110011011 vs 0b10010011100011000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11111000001001011011 vs 0b11100111110100010111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10000111011011011 vs 0b100011110010000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10000111011011011 vs 0b10100011110010000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10000111011011011 vs 0b1100011110010000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010000111011011011 vs 0b100011110010000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010000111011011011 vs 0b10100011110010000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010000111011011011 vs 0b1100011110010000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010000111011011011 vs 0b100011110010000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010000111011011011 vs 0b10100011110010000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010000111011011011 vs 0b1100011110010000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110000111011011011 vs 0b100011110010000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110000111011011011 vs 0b10100011110010000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110000111011011011 vs 0b1100011110010000111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10110111110111011011 vs 0b11100001110100110111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1110111110111011011 vs 0b11100001110100110111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10011001111011011 vs 0b11100111000011111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010011001111011011 vs 0b11100111000011111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010011001111011011 vs 0b11100111000011111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110011001111011011 vs 0b11100111000011111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11101001000010111011 vs 0b11100101111110111011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11110010000110111011 vs 0b1001010111111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11110010000110111011 vs 0b101001010111111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11110010000110111011 vs 0b10101001010111111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11110010000110111011 vs 0b1101001010111111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11110010000110111011 vs 0b11001010111111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1000000110110111011 vs 0b10000001001110111011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11000000110110111011 vs 0b10000001001110111011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1000001011001111011 vs 0b1000111001001111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1000001011001111011 vs 0b11000111001001111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11000001011001111011 vs 0b1000111001001111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11000001011001111011 vs 0b11000111001001111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100000010101111011 vs 0b1000111001101111011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100000010101111011 vs 0b11000111001101111011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100000010101111011 vs 0b1000111001101111011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100000010101111011 vs 0b11000111001101111011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100000010101111011 vs 0b1000111001101111011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100000010101111011 vs 0b11000111001101111011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11100111010010000111 vs 0b1001010101111001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11100111010010000111 vs 0b11001010101111001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11100110001000010111 vs 0b10000001100110111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11100110001000010111 vs 0b1010000001100110111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11100110001000010111 vs 0b11010000001100110111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11100110001000010111 vs 0b110000001100110111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101101011000010111 vs 0b10001000111101001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101101011000010111 vs 0b10001000111101001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101101011000010111 vs 0b10001000111101001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11101011000010111 vs 0b10001000111101001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11101011010100010111 vs 0b10001000000011001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100011001110010111 vs 0b11111000010101111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100011001110010111 vs 0b11111000010101111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100011001110010111 vs 0b11111000010101111111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11100010001101010111 vs 0b10111011001000110111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11100010001101010111 vs 0b1111011001000110111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111011001000110111 vs 0b11110100101110001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111011001000110111 vs 0b11110100101110001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111101010100110111 vs 0b1001100111100110111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111101010100110111 vs 0b11001100111100110111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111101010100110111 vs 0b1001100111100110111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111101010100110111 vs 0b11001100111100110111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10010001110111 vs 0b1011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10010001110111 vs 0b101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10010001110111 vs 0b10101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10010001110111 vs 0b1010101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10010001110111 vs 0b11010101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10010001110111 vs 0b110101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10010001110111 vs 0b1101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10010001110111 vs 0b11011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10010001110111 vs 0b111100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010010001110111 vs 0b1011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010010001110111 vs 0b101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010010001110111 vs 0b10101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010010001110111 vs 0b1010101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010010001110111 vs 0b11010101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010010001110111 vs 0b110101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010010001110111 vs 0b1101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010010001110111 vs 0b11011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010010001110111 vs 0b111100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101010010001110111 vs 0b1011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101010010001110111 vs 0b101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101010010001110111 vs 0b10101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101010010001110111 vs 0b1010101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101010010001110111 vs 0b11010101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101010010001110111 vs 0b110101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101010010001110111 vs 0b1101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101010010001110111 vs 0b11011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101010010001110111 vs 0b111100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101010010001110111 vs 0b1011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101010010001110111 vs 0b101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101010010001110111 vs 0b10101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101010010001110111 vs 0b1010101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101010010001110111 vs 0b11010101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101010010001110111 vs 0b110101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101010010001110111 vs 0b1101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101010010001110111 vs 0b11011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101010010001110111 vs 0b111100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101010010001110111 vs 0b1011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101010010001110111 vs 0b101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101010010001110111 vs 0b10101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101010010001110111 vs 0b1010101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101010010001110111 vs 0b11010101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101010010001110111 vs 0b110101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101010010001110111 vs 0b1101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101010010001110111 vs 0b11011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101010010001110111 vs 0b111100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010010001110111 vs 0b1011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010010001110111 vs 0b101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010010001110111 vs 0b10101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010010001110111 vs 0b1010101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010010001110111 vs 0b11010101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010010001110111 vs 0b110101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010010001110111 vs 0b1101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010010001110111 vs 0b11011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010010001110111 vs 0b111100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110010001110111 vs 0b1011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110010001110111 vs 0b101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110010001110111 vs 0b10101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110010001110111 vs 0b1010101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110010001110111 vs 0b11010101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110010001110111 vs 0b110101011100001111: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
